site,treatment,plot,tree,year,Earlywood_Radius_mm,Earlywood_cumulative_radius_mm,Earlywood_BAI_mmsq,Earlywood_cumulative_BAI,Earlywood_cumularive_BAI_ha_m2,Latewood_radius_mm,Latewood_cumulative_radius,Latewood_BAI,Latewood_cumulative_BAI,Latewood_cumulative_BAI_ha_m2,Totalwood_radius_mm,Totalwood_cumulative_radius_mm,Totalwood_BAI,Totalwood_cumulative_BAI,Totalwood_cumulative_BAI_ha_m2
Feather Falls,HF,1,10,1990,0.835,1.4335,2.1892865,6.452455865,10840.12585,0.1575,0.2515,0.077891625,0.198612065,333.6682692,0.692,0.692,1.50363296,1.50363296,2526.103373
Feather Falls,HF,1,10,1991,1.125,2.5585,3.9740625,20.55419587,34531.04906,0.219,0.4705,0.15059754,0.695102585,1167.772343,0.992,1.684,3.08996096,8.90458784,14959.70757
Feather Falls,HF,1,10,1992,1.3535,3.912,5.752361465,48.05375616,80730.31035,0.2375,0.708,0.177115625,1.57396896,2644.267853,1.344,3.028,5.67189504,28.78998176,48367.16936
Feather Falls,HF,1,10,1993,1.339,5.251,5.62977194,86.57922314,145453.0949,0.2825,0.9905,0.250591625,3.080623385,5175.447287,1.5905,4.6185,7.943227385,66.97790267,112522.8765
Feather Falls,HF,1,10,1994,0.8925,6.1435,2.501186625,118.5117397,199099.7227,0.141,1.1315,0.06242634,4.020117665,6753.797677,1.621,6.2395,8.25079274,122.2444712,205370.7116
Feather Falls,HF,1,10,1995,1.0395,7.183,3.392959185,162.0098355,272176.5236,0.2155,1.347,0.145822385,5.69724426,9571.370357,1.0335,7.273,3.353903865,166.0951011,279039.7698
Feather Falls,HF,1,10,1996,0.7535,7.9365,1.782773465,197.7824213,332274.4678,0.273,1.62,0.23402106,8.240616,13844.23488,1.254,8.527,4.93770024,228.3085491,383558.3625
Feather Falls,HF,1,10,1997,0.651,8.5875,1.33073514,231.5597906,389020.4482,0.177,1.797,0.09837306,10.13971626,17034.72332,1.026,9.553,3.30540264,286.5558003,481413.7445
Feather Falls,HF,1,10,1998,0.4815,9.069,0.727984665,258.2548295,433868.1136,0.1555,1.9525,0.075925985,11.97048463,20110.41418,0.8275,10.3805,2.150134625,338.35001,568428.0168
Feather Falls,HF,1,10,1999,0.7525,9.8215,1.778044625,302.8902475,508855.6158,0.1685,2.121,0.089151665,14.12573274,23731.231,0.637,11.0175,1.27411466,381.1498616,640331.7675
Feather Falls,HF,1,10,2000,0.5755,10.397,1.039968785,339.4264923,570236.5071,0.1735,2.2945,0.094521065,16.53125299,27772.50502,0.921,11.9385,2.66347674,447.5372363,751862.557
Feather Falls,HF,1,10,2001,0.3265,10.7235,0.334731065,361.0794401,606613.4594,0.0985,2.393,0.030465065,17.98104986,30208.16376,0.7485,12.687,1.759192065,505.4143027,849096.0285
Feather Falls,HF,1,10,2002,0.35,11.0735,0.38465,385.0343431,646857.6964,0.14,2.533,0.061544,20.14651946,33846.15269,0.4245,13.1115,0.565828785,539.8018973,906867.1875
Feather Falls,HF,1,10,2003,0.305,11.3785,0.2920985,406.5366235,682981.5275,0.1205,2.6535,0.045593585,22.10893547,37143.01159,0.49,13.6015,0.753914,580.9025191,975916.2321
Feather Falls,HF,1,10,2004,0.2195,11.598,0.151285985,422.3727166,709586.1639,0.062,2.7155,0.01207016,23.15417239,38899.00962,0.4255,14.027,0.568497785,617.8161291,1037931.097
Feather Falls,HF,1,10,2005,0.263,11.861,0.21719066,441.7456279,742132.6549,0.1215,2.837,0.046353465,25.27250666,42457.81119,0.2815,14.3085,0.248820665,642.8621609,1080008.43
Feather Falls,HF,1,10,2006,0.228,12.089,0.16322976,458.8919119,770938.412,0.106,2.943,0.03528104,27.19632186,45689.82072,0.384,14.6925,0.46301184,677.8304066,1138755.083
Feather Falls,HF,1,10,2007,0.3135,12.4025,0.308606265,483.0010996,811441.8473,0.079,3.022,0.01959674,28.67599976,48175.6796,0.334,15.0265,0.35028584,708.9985051,1191117.489
Feather Falls,HF,1,10,2008,0.0365,12.439,0.004183265,485.8481839,816224.949,5.00E-04,3.0225,7.85E-07,28.68548963,48191.62258,0.3925,15.419,0.483736625,746.5210615,1254155.383
Feather Falls,HF,1,11,1988,0.0965,0.0965,0.029240465,0.029240465,49.1239812,0.024,0.024,0.00180864,0.00180864,3.0385152,0,0,0,0,0
Feather Falls,HF,1,11,1989,0.3225,0.419,0.326579625,0.55126154,926.1193872,0.083,0.107,0.02163146,0.03594986,60.3957648,0.1545,0.1545,0.074952585,0.074952585,125.9203428
Feather Falls,HF,1,11,1990,0.6905,1.1095,1.497121385,3.865309385,6493.719767,0.178,0.285,0.09948776,0.2550465,428.47812,0.4515,0.606,0.640096065,1.15312104,1937.243347
Feather Falls,HF,1,11,1991,0.857,1.9665,2.30616986,12.14276387,20399.8433,0.259,0.544,0.21063434,0.92923904,1561.121587,0.687,1.293,1.48198266,5.24960586,8819.337845
Feather Falls,HF,1,11,1992,1.1955,3.162,4.487751585,31.39448616,52742.73675,0.188,0.732,0.11098016,1.68248736,2826.578765,0.716,2.009,1.60973984,12.67329434,21291.13449
Feather Falls,HF,1,11,1993,1.1315,4.2935,4.020117665,57.88320667,97243.78721,0.194,0.926,0.11817704,2.69247464,4523.357395,0.8695,2.8785,2.373934985,26.01729347,43709.05303
Feather Falls,HF,1,11,1994,1.018,5.3115,3.25405736,88.58578127,148824.1125,0.118,1.044,0.04372136,3.42239904,5749.630387,1.0045,3.883,3.168323585,47.34394346,79537.82501
Feather Falls,HF,1,11,1995,1.0455,6.357,3.432240585,126.8919499,213178.4758,0.164,1.208,0.08445344,4.58208896,7697.909453,1.1115,4.9945,3.879257265,78.32739499,131590.0236
Feather Falls,HF,1,11,1996,0.796,7.153,1.98955424,160.6593843,269907.7656,0.093,1.301,0.02715786,5.31476714,8928.808795,1.356,6.3505,5.77363104,126.6325898,212742.7509
Feather Falls,HF,1,11,1997,0.5335,7.6865,0.893713865,185.5183663,311670.8554,0.093,1.394,0.02715786,6.10176104,10250.95855,1.385,7.7355,6.0232265,187.8911952,315657.2079
Feather Falls,HF,1,11,1998,0.4465,8.133,0.625997465,207.6974635,348931.7387,0.109,1.503,0.03730634,7.09328826,11916.72428,1.1595,8.895,4.221542385,248.4400185,417379.2311
Feather Falls,HF,1,11,1999,0.448,8.581,0.63021056,231.2093815,388431.7609,0.1225,1.6255,0.047119625,8.296665785,13938.39852,0.909,9.804,2.59452234,301.8118262,507043.868
Feather Falls,HF,1,11,2000,0.3215,8.9025,0.324557465,248.8591496,418083.3713,0.0785,1.704,0.019349465,9.11735424,15317.15512,0.741,10.545,1.72411434,349.1586585,586586.5463
Feather Falls,HF,1,11,2001,0.245,9.1475,0.1884785,262.7450146,441411.6245,0.066,1.77,0.01367784,9.837306,16526.67408,0.6805,11.2255,1.454071985,395.6772098,664737.7125
Feather Falls,HF,1,11,2002,0.1635,9.311,0.083939265,272.2214239,457331.9922,0.0445,1.8145,0.006217985,10.33816819,17368.12256,0.4505,11.676,0.637263785,428.0729846,719162.6141
Feather Falls,HF,1,11,2003,0.2005,9.5115,0.126228785,284.0715053,477240.1289,0.0735,1.888,0.016963065,11.19266816,18803.68251,0.273,11.949,0.23402106,448.3248071,753185.6759
Feather Falls,HF,1,11,2004,0.157,9.6685,0.07739786,293.5268617,493125.1277,0.039,1.927,0.00477594,11.65985306,19588.55314,0.292,12.241,0.26772896,470.5041343,790446.9456
Feather Falls,HF,1,11,2005,0.2115,9.88,0.140459265,306.509216,514935.4829,0.044,1.971,0.00607904,12.19840074,20493.31324,0.3045,12.5455,0.291141585,494.2032506,830261.461
Feather Falls,HF,1,11,2006,0.212,10.092,0.14112416,319.804177,537271.0174,0.078,2.049,0.01910376,13.18297914,22147.40496,0.2905,12.836,0.264985385,517.3554934,869157.2289
Feather Falls,HF,1,11,2007,0.2545,10.3465,0.203378585,336.1371955,564710.4884,0.042,2.091,0.00553896,13.72896234,23064.65673,0.3135,13.1495,0.308606265,542.9353598,912131.4045
Feather Falls,HF,1,11,2008,0.024,10.3705,0.00180864,337.6984286,567333.36,0,2.091,0,13.72896234,23064.65673,0.2565,13.406,0.206587665,564.323425,948063.354
Feather Falls,HF,10,2,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feather Falls,HF,10,2,1989,0.201,0.201,0.12685914,0.12685914,213.1233552,0.038,0.038,0.00453416,0.00453416,7.6173888,0,0,0,0,0
Feather Falls,HF,10,2,1990,0.475,0.676,0.7084625,1.43490464,2410.639795,0.103,0.141,0.03331226,0.06242634,104.8762512,0.239,0.239,0.17935994,0.17935994,301.3246992
Feather Falls,HF,10,2,1991,0.769,1.445,1.85687354,6.5563985,11014.74948,0.178,0.319,0.09948776,0.31952954,536.8096272,0.578,0.817,1.04902376,2.09591546,3521.137973
Feather Falls,HF,10,2,1992,0.944,2.389,2.79816704,17.92098794,30107.25974,0.2135,0.5325,0.143128265,0.890366625,1495.81593,0.9465,1.7635,2.813007465,9.765187265,16405.51461
Feather Falls,HF,10,2,1993,0.989,3.378,3.07129994,35.83017576,60194.69528,0.2425,0.775,0.184651625,1.8859625,3168.417,1.1575,2.921,4.206991625,26.79123674,45009.27772
Feather Falls,HF,10,2,1994,0.9875,4.3655,3.061990625,59.84083339,100532.6001,0.2015,0.9765,0.127491065,2.994154065,5030.178829,1.231,4.152,4.75823354,54.13078656,90939.72142
Feather Falls,HF,10,2,1995,1.072,5.4375,3.60843776,92.83851563,155968.7063,0.2635,1.24,0.218017265,4.828064,8111.14752,1.1885,5.3405,4.435351265,89.55575239,150453.664
Feather Falls,HF,10,2,1996,1.2425,6.68,4.847551625,140.114336,235392.0845,0.2215,1.4615,0.154055465,6.706984265,11267.73357,1.3355,6.676,5.600379185,139.9465846,235110.2621
Feather Falls,HF,10,2,1997,1.0965,7.7765,3.775260465,189.8882101,319012.193,0.299,1.7605,0.28071914,9.731991185,16349.74519,1.4635,8.1395,6.725353265,208.0295852,349489.7031
Feather Falls,HF,10,2,1998,0.8865,8.663,2.467670265,235.6493667,395890.9361,0.2255,1.986,0.159669785,12.38477544,20806.42274,1.395,9.5345,6.1105185,285.4470074,479550.9724
Feather Falls,HF,10,2,1999,0.832,9.495,2.17358336,283.0867785,475585.7879,0.167,2.153,0.08757146,14.55518426,24452.70956,1.1115,10.646,3.879257265,355.8791722,597877.0093
Feather Falls,HF,10,2,2000,0.7445,10.2395,1.740439985,329.2207112,553090.7948,0.1715,2.3245,0.092354465,16.96636279,28503.48949,0.9985,11.6445,3.130587065,425.766354,715287.4747
Feather Falls,HF,10,2,2001,0.548,10.7875,0.94295456,365.4022906,613875.8482,0.128,2.4525,0.05144576,18.88633463,31729.04218,0.9155,12.56,2.631760385,495.346304,832181.7907
Feather Falls,HF,10,2,2002,0.4135,11.201,0.536884265,393.9519391,661839.2577,0.1085,2.561,0.036964865,20.59438394,34598.56502,0.676,13.236,1.43490464,550.1019254,924171.2347
Feather Falls,HF,10,2,2003,0.4605,11.6615,0.665869185,427.0104283,717377.5195,0.0825,2.6435,0.021371625,21.94260967,36863.58425,0.5215,13.7575,0.853961465,594.3040516,998430.8067
Feather Falls,HF,10,2,2004,0.3635,12.025,0.414895265,454.0459625,762797.217,0.079,2.7225,0.01959674,23.27369963,39099.81538,0.543,14.3005,0.92582586,642.1435028,1078801.085
Feather Falls,HF,10,2,2005,0.276,12.301,0.23919264,475.1278471,798214.7831,0.0605,2.783,0.011493185,24.31957946,40856.89349,0.442,14.7425,0.61344296,682.4517016,1146518.859
Feather Falls,HF,10,2,2006,0.2645,12.5655,0.219675185,495.7802214,832910.772,0.0805,2.8635,0.020347985,25.74684527,43254.70005,0.3365,15.079,0.355549265,713.9613967,1199455.146
Feather Falls,HF,10,2,2007,0.2565,12.822,0.206587665,516.2275678,867262.3139,0.085,2.9485,0.0226865,27.29806807,45860.75436,0.3445,15.4235,0.372655985,746.9568661,1254887.535
Feather Falls,HF,10,2,2008,0.193,13.015,0.11696186,531.8853065,893567.3149,0.048,2.9965,0.00723456,28.19409847,47366.08543,0.3415,15.765,0.366193865,780.4006065,1311073.019
Feather Falls,HF,10,5,1988,0.103,0.103,0.03331226,0.03331226,55.9645968,0.0215,0.0215,0.001451465,0.001451465,2.4384612,0,0,0,0,0
Feather Falls,HF,10,5,1989,0.2465,0.3495,0.190793465,0.383551785,644.3669988,0.0755,0.097,0.017898785,0.02954426,49.6343568,0.124,0.124,0.04828064,0.04828064,81.1114752
Feather Falls,HF,10,5,1990,0.657,1.0065,1.35537786,3.180952665,5344.000477,0.115,0.212,0.0415265,0.14112416,237.0885888,0.3215,0.4455,0.324557465,0.623196585,1046.970263
Feather Falls,HF,10,5,1991,0.9015,1.908,2.551885065,11.43105696,19204.17569,0.14,0.352,0.061544,0.38905856,653.6183808,0.772,1.2175,1.87138976,4.654441625,7819.46193
Feather Falls,HF,10,5,1992,1.032,2.94,3.34417536,27.140904,45596.71872,0.1565,0.5085,0.076905665,0.811916865,1364.020333,1.0415,2.259,3.406027865,16.02367434,26919.77289
Feather Falls,HF,10,5,1993,0.9675,3.9075,2.939216625,47.94326663,80544.68794,0.205,0.7135,0.1319585,1.598518265,2685.510685,1.188,3.447,4.43162016,37.30888026,62678.91884
Feather Falls,HF,10,5,1994,0.6705,4.578,1.411650585,65.80838376,110558.0847,0.1535,0.867,0.073985465,2.36030346,3965.309813,1.1725,4.6195,4.316734625,67.00690999,112571.6088
Feather Falls,HF,10,5,1995,1.0315,5.6095,3.340935665,98.80477939,165992.0294,0.1455,1.0125,0.066474585,3.218990625,5407.90425,1.1735,5.793,4.324101065,105.3747859,177029.6403
Feather Falls,HF,10,5,1996,0.691,6.3005,1.49929034,124.6463828,209405.9231,0.1455,1.158,0.066474585,4.21062696,7073.853293,1.177,6.97,4.34993306,152.544026,256273.9637
Feather Falls,HF,10,5,1997,0.5195,6.82,0.847423985,146.048936,245362.2125,0.1355,1.2935,0.057651185,5.253666665,8826.159997,0.836,7.806,2.19453344,191.331617,321437.1166
Feather Falls,HF,10,5,1998,0.4475,7.2675,0.628804625,165.8439866,278617.8975,0.052,1.3455,0.00849056,5.684562585,9550.065143,0.655,8.461,1.3471385,224.7879559,377643.7659
Feather Falls,HF,10,5,1999,0.5165,7.784,0.837664865,190.2546598,319627.8285,0.082,1.4275,0.02111336,6.398554625,10749.57177,0.499,8.96,0.78186314,252.084224,423501.4963
Feather Falls,HF,10,5,2000,0.471,8.255,0.69658074,213.9753785,359478.6359,0.0625,1.49,0.012265625,6.971114,11711.47152,0.598,9.558,1.12287656,286.855843,481917.8162
Feather Falls,HF,10,5,2001,0.324,8.579,0.32962464,231.1016167,388250.7161,0.0495,1.5395,0.007693785,7.441989185,12502.54183,0.533,10.091,0.89203946,319.7408023,537164.5479
Feather Falls,HF,10,5,2002,0.281,8.86,0.24793754,246.488744,414101.0899,0.067,1.6065,0.01409546,8.103844665,13614.45904,0.373,10.464,0.43686506,343.8152294,577609.5854
Feather Falls,HF,10,5,2003,0.2815,9.1415,0.248820665,262.4004499,440832.7558,0.075,1.6815,0.0176625,8.878168665,14915.32336,0.348,10.812,0.38026656,367.0639402,616667.4195
Feather Falls,HF,10,5,2004,0.326,9.4675,0.33370664,281.4493666,472834.9359,0.053,1.7345,0.00882026,9.446659385,15870.38777,0.3565,11.1685,0.399069665,391.6691317,658004.1413
Feather Falls,HF,10,5,2005,0.276,9.7435,0.23919264,298.0983877,500805.2913,0.074,1.8085,0.01719464,10.26991087,17253.45026,0.379,11.5475,0.45103274,418.7025346,703420.2581
Feather Falls,HF,10,5,2006,0.3065,10.05,0.294978665,317.14785,532808.388,0.1445,1.953,0.065563985,11.97661626,20120.71532,0.35,11.8975,0.38465,444.4685896,746707.2305
Feather Falls,HF,10,5,2007,0.323,10.373,0.32759306,337.8612651,567606.9254,0.061,2.014,0.01168394,12.73645544,21397.24514,0.451,12.3485,0.63867914,478.8043201,804391.2578
Feather Falls,HF,10,5,2008,0.0625,10.4355,0.012265625,341.9449332,574467.4878,0,2.014,0,12.73645544,21397.24514,0.384,12.7325,0.46301184,509.0459866,855197.2575
Feather Falls,HF,10,9,1988,0.163,0.163,0.08342666,0.08342666,140.1567888,0.0365,0.0365,0.004183265,0.004183265,7.0278852,0,0,0,0,0
Feather Falls,HF,10,9,1989,0.1585,0.3215,0.078883865,0.324557465,545.2565412,0.0605,0.097,0.011493185,0.02954426,49.6343568,0.1995,0.1995,0.124972785,0.124972785,209.9542788
Feather Falls,HF,10,9,1990,0.168,0.4895,0.08862336,0.752376185,1263.991991,0.0695,0.1665,0.015166985,0.087047865,146.2404132,0.219,0.4185,0.15059754,0.549946665,923.9103972
Feather Falls,HF,10,9,1991,0.4435,0.933,0.617613665,2.73333546,4592.003573,0.142,0.3085,0.06331496,0.298840865,502.0526532,0.237,0.6555,0.17637066,1.349195985,2266.649255
Feather Falls,HF,10,9,1992,0.4165,1.3495,0.544702865,5.718411785,9606.931799,0.1585,0.467,0.078883865,0.68479946,1150.463093,0.585,1.2405,1.0745865,4.831958385,8117.690087
Feather Falls,HF,10,9,1993,0.6345,1.984,1.264133385,12.35984384,20764.53765,0.2175,0.6845,0.148541625,1.471216385,2471.643527,0.575,1.8155,1.0381625,10.34956639,17387.27154
Feather Falls,HF,10,9,1994,0.6385,2.6225,1.280122265,21.59536963,36280.22098,0.1565,0.841,0.076905665,2.22086234,3731.048731,0.852,2.6675,2.27933856,22.34284663,37535.98234
Feather Falls,HF,10,9,1995,0.6145,3.237,1.185696185,32.90145066,55274.43711,0.1625,1.0035,0.082915625,3.162018465,5312.191021,0.7945,3.462,1.982062985,37.63429416,63225.61419
Feather Falls,HF,10,9,1996,0.675,3.912,1.4306625,48.05375616,80730.31035,0.289,1.2925,0.26225594,5.245546625,8812.51833,0.7765,4.2385,1.893270065,56.40973027,94768.34685
Feather Falls,HF,10,9,1997,0.586,4.498,1.07826344,63.52849256,106727.8675,0.19,1.4825,0.113354,6.901111625,11593.86753,0.963,5.2015,2.91193866,84.95459107,142723.713
Feather Falls,HF,10,9,1998,0.305,4.803,0.2920985,72.43606026,121692.5812,0.1575,1.64,0.077891625,8.445344,14188.17792,0.776,5.9775,1.89083264,112.1937896,188485.5665
Feather Falls,HF,10,9,1999,0.258,5.061,0.20901096,80.42708394,135117.501,0.0845,1.7245,0.022420385,9.338046785,15687.9186,0.4625,6.44,0.671665625,130.227104,218781.5347
Feather Falls,HF,10,9,2000,0.296,5.357,0.27511424,90.10998986,151384.783,0.136,1.8605,0.05807744,10.86898519,18259.89512,0.342,6.782,0.36726696,144.4259454,242635.5883
Feather Falls,HF,10,9,2001,0.1915,5.5485,0.115150865,96.66757607,162401.5278,0.103,1.9635,0.03331226,12.10574327,20337.64869,0.432,7.214,0.58599936,163.4112394,274530.8822
Feather Falls,HF,10,9,2002,0.1385,5.687,0.060232265,101.5537827,170610.3549,0.063,2.0265,0.01246266,12.89504507,21663.67572,0.2935,7.5075,0.270486665,176.9784266,297323.7567
Feather Falls,HF,10,9,2003,0.1015,5.7885,0.032349065,105.2111393,176754.714,0.063,2.0895,0.01246266,13.70927219,23031.57728,0.201,7.7085,0.12685914,186.5818529,313457.5129
Feather Falls,HF,10,9,2004,0.1345,5.923,0.056803385,110.1572571,185064.1919,0.066,2.1555,0.01367784,14.58900599,24509.53006,0.164,7.8725,0.08445344,194.6054446,326937.1469
Feather Falls,HF,10,9,2005,0.095,6.018,0.0283385,113.7192574,191048.3524,0.0365,2.192,0.004183265,15.08727296,25346.61857,0.2005,8.073,0.126228785,204.6442531,343802.3452
Feather Falls,HF,10,9,2006,0.053,6.071,0.00882026,115.7311087,194428.2626,0.035,2.227,0.0038465,15.57292106,26162.50738,0.131,8.204,0.05388554,211.3396342,355050.5855
Feather Falls,HF,10,9,2007,0.048,6.119,0.00723456,117.5683855,197514.8876,0.028,2.255,0.00246176,15.9669785,26824.52388,0.088,8.292,0.02431616,215.897809,362708.3191
Feather Falls,HF,10,9,2008,0.0315,6.1505,0.003115665,118.7819618,199553.6958,0.0055,2.2605,9.50E-05,16.04496119,26955.5348,0.076,8.368,0.01813664,219.8735514,369387.5664
Feather Falls,HF,19,3,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feather Falls,HF,19,3,1989,0.43,0.43,0.580586,0.580586,975.38448,0.1085,0.1085,0.036964865,0.036964865,62.1009732,0,0,0,0,0
Feather Falls,HF,19,3,1990,0.94,1.37,2.774504,5.893466,9901.02288,0.1725,0.281,0.093434625,0.24793754,416.5350672,0.538,0.538,0.90885416,0.90885416,1526.874989
Feather Falls,HF,19,3,1991,0.969,2.339,2.94833754,17.17869194,28860.20246,0.223,0.504,0.15614906,0.79761024,1339.985203,1.112,1.65,3.88274816,8.54865,14361.732
Feather Falls,HF,19,3,1992,1.131,3.47,4.01656554,37.808426,63518.15568,0.311,0.815,0.30370394,2.0856665,3503.91972,1.192,2.842,4.46151296,25.36166696,42607.60049
Feather Falls,HF,19,3,1993,1.34,4.81,5.638184,72.647354,122047.5547,0.262,1.077,0.21554216,3.64217706,6118.857461,1.442,4.284,6.52920296,57.62733984,96813.93093
Feather Falls,HF,19,3,1994,1.0375,5.8475,3.379915625,107.3668246,180376.2653,0.2565,1.3335,0.206587665,5.583617865,9380.478013,1.602,5.886,8.05850856,108.7852874,182759.2828
Feather Falls,HF,19,3,1995,1.1545,7.002,4.185212585,153.9479326,258632.5268,0.2655,1.599,0.221339385,8.02835514,13487.63664,1.2935,7.1795,5.253666665,161.8519916,271911.3459
Feather Falls,HF,19,3,1996,0.924,7.926,2.68085664,197.2594346,331395.8501,0.191,1.79,0.11455034,10.060874,16902.26832,1.4195,8.599,6.327037985,232.1803951,390063.0638
Feather Falls,HF,19,3,1997,0.758,8.684,1.80413096,236.7932278,397812.6227,0.155,1.945,0.0754385,11.8786985,19956.21348,1.115,9.714,3.9037265,296.2960394,497777.3462
Feather Falls,HF,19,3,1998,0.5705,9.2545,1.021976585,268.9277186,451798.5672,0.1085,2.0535,0.036964865,13.24094747,22244.79175,0.9125,10.6265,2.614540625,354.5766571,595688.7839
Feather Falls,HF,19,3,1999,0.6675,9.922,1.399046625,309.1207038,519322.7824,0.1295,2.183,0.052658585,14.96363546,25138.90757,0.6785,11.305,1.445537465,401.3014985,674186.5175
Feather Falls,HF,19,3,2000,0.533,10.455,0.89203946,343.2240585,576616.4183,0.099,2.282,0.03077514,16.35162536,27470.7306,0.797,12.102,1.99455626,459.8793886,772597.3728
Feather Falls,HF,19,3,2001,0.4095,10.8645,0.526547385,370.6373112,622670.6828,0.097,2.379,0.02954426,17.77127274,29855.7382,0.632,12.734,1.25419136,509.1659338,855398.7688
Feather Falls,HF,19,3,2002,0.3825,11.247,0.459401625,397.1943283,667286.4715,0.1285,2.5075,0.051848465,19.74292663,33168.11674,0.5065,13.2405,0.805542665,550.4760384,924799.7445
Feather Falls,HF,19,3,2003,0.4145,11.6615,0.539484185,427.0104283,717377.5195,0.125,2.6325,0.0490625,21.76037663,36557.43274,0.51,13.7505,0.816714,593.6994258,997415.0353
Feather Falls,HF,19,3,2004,0.3785,12.04,0.449843465,455.179424,764701.4323,0.08,2.7125,0.020096,23.10304063,38813.10826,0.5395,14.29,0.913929185,641.200874,1077217.468
Feather Falls,HF,19,3,2005,0.3305,12.3705,0.342982985,480.5119086,807260.0064,0.0935,2.806,0.027450665,24.72321704,41535.00463,0.4585,14.7485,0.660097865,683.0073121,1147452.284
Feather Falls,HF,19,3,2006,0.258,12.6285,0.20901096,500.7640985,841283.6855,0.0945,2.9005,0.028040985,26.41650679,44379.73141,0.4235,15.172,0.563166065,722.7952938,1214296.094
Feather Falls,HF,19,3,2007,0.277,12.9055,0.24092906,522.973061,878594.7425,0.0855,2.986,0.022954185,27.99685544,47034.71714,0.3515,15.5235,0.387954065,756.6742241,1271212.696
Feather Falls,HF,19,3,2008,0.061,12.9665,0.01168394,527.9285839,886920.021,0,2.986,0,27.99685544,47034.71714,0.3625,15.886,0.412615625,792.4260874,1331275.827
